county_fips,county_id,canonical_key,consumer_label,identity_type,multi_county,canonical_activation,downstream_county_convergence
48439,tarrant-tx,place-4876672,"Watauga",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48439,tarrant-tx,place-4877620,"Westlake",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48439,tarrant-tx,place-4877788,"Westover Hills",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48439,tarrant-tx,place-4878076,"Westworth Village",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48439,tarrant-tx,place-4878544,"White Settlement",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48441,taylor-tx,place-4801000,"Abilene",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48441,taylor-tx,place-4811128,"Buffalo Gap",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48441,taylor-tx,place-4835816,"Impact",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48441,taylor-tx,place-4841872,"Lawn",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48441,taylor-tx,place-4847796,"Merkel",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48441,taylor-tx,place-4859108,"Potosi",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48441,taylor-tx,place-4873580,"Trent",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48441,taylor-tx,place-4874048,"Tuscola",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48441,taylor-tx,place-4874132,"Tye",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48443,terrell-tx,place-4865084,"Sanderson",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48445,terry-tx,place-4810720,"Brownfield",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48445,terry-tx,place-4847316,"Meadow",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48445,terry-tx,place-4877164,"Wellman",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48447,throckmorton-tx,place-4822840,"Elbert",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48447,throckmorton-tx,place-4872896,"Throckmorton",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48447,throckmorton-tx,place-4880188,"Woodson",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48449,titus-tx,place-4848478,"Miller's Cove",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48449,titus-tx,place-4849800,"Mount Pleasant",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48449,titus-tx,place-4871732,"Talco",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48449,titus-tx,place-4879720,"Winfield",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48451,tom-green-tx,place-4812892,"Carlsbad",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48451,tom-green-tx,place-4814872,"Christoval",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48451,tom-green-tx,place-4830629,"Grape Creek",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48451,tom-green-tx,place-4864472,"San Angelo",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4805000,"Austin",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48453,travis-tx,place-4805750,"Barton Creek",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4807156,"Bee Cave",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4810197,"Briarcliff",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4813552,"Cedar Park",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48453,travis-tx,place-4817612,"Creedmoor",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48453,travis-tx,place-4823044,"Elgin",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48453,travis-tx,place-4828320,"Garfield",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4834856,"Hornsby Bend",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4835253,"Hudson Bend",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4838020,"Jonestown",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4840264,"Lago Vista",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4840984,"Lakeway",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4842016,"Leander",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48453,travis-tx,place-4844162,"Lost Creek",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4846308,"Manchaca",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4846440,"Manor",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4850200,"Mustang Ridge",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48453,travis-tx,place-4857176,"Pflugerville",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48453,travis-tx,place-4858586,"Point Venture",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4863008,"Rollingwood",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4863500,"Round Rock",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48453,travis-tx,place-4865552,"San Leanna",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4867082,"Shady Hollow",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4870154,"Steiner Ranch",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4871324,"Sunset Valley",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4872578,"The Hills",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4875752,"Volente",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4876924,"Webberville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4877196,"Wells Branch",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48453,travis-tx,place-4877632,"West Lake Hills",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48455,trinity-tx,place-4831340,"Groveton",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48455,trinity-tx,place-4873664,"Trinity",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48455,trinity-tx,place-4878040,"Westwood Shores",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48457,tyler-tx,place-4814584,"Chester",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48457,tyler-tx,place-4816048,"Colmesneil",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48457,tyler-tx,place-4837112,"Ivanhoe",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48457,tyler-tx,place-4876564,"Warren",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48457,tyler-tx,place-4879204,"Wildwood",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48457,tyler-tx,place-4880212,"Woodville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48459,upshur-tx,place-4808224,"Big Sandy",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48459,upshur-tx,place-4815172,"Clarksville City",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48459,upshur-tx,place-4822168,"East Mountain",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48459,upshur-tx,place-4829564,"Gilmer",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48459,upshur-tx,place-4829660,"Gladewater",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48459,upshur-tx,place-4854216,"Ore City",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48459,upshur-tx,place-4874312,"Union Grove",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48459,upshur-tx,place-4876576,"Warren City",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48461,upton-tx,place-4845432,"McCamey",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48461,upton-tx,place-4860668,"Rankin",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48463,uvalde-tx,place-4839664,"Knippa",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48463,uvalde-tx,place-4864004,"Sabinal",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48463,uvalde-tx,place-4874576,"Utopia",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48463,uvalde-tx,place-4874588,"Uvalde",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48463,uvalde-tx,place-4874594,"Uvalde Estates",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48465,val-verde-tx,place-4803096,"Amistad",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48465,val-verde-tx,place-4809656,"Box Canyon",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48465,val-verde-tx,place-4814927,"Cienegas Terrace",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48465,val-verde-tx,place-4819792,"Del Rio",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48465,val-verde-tx,place-4840966,"Lake View",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48465,val-verde-tx,place-4841704,"Laughlin AFB",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48465,val-verde-tx,place-4874895,"Val Verde Park",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48467,van-zandt-tx,place-4807708,"Ben Wheeler",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48467,van-zandt-tx,place-4811940,"Callender Lake",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48467,van-zandt-tx,place-4812496,"Canton",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48467,van-zandt-tx,place-4822612,"Edgewood",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48467,van-zandt-tx,place-4822744,"Edom",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48467,van-zandt-tx,place-4827804,"Fruitvale",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48467,van-zandt-tx,place-4830476,"Grand Saline",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48467,van-zandt-tx,place-4845324,"Mabank",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48467,van-zandt-tx,place-4850232,"Myrtle Springs",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48467,van-zandt-tx,place-4874912,"Van",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48467,van-zandt-tx,place-4879564,"Wills Point",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48469,victoria-tx,place-4808800,"Bloomington",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48469,victoria-tx,place-4835996,"Inez",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48469,victoria-tx,place-4857932,"Placedo",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48469,victoria-tx,place-4860026,"Quail Creek",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48469,victoria-tx,place-4875428,"Victoria",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48471,walker-tx,place-4835528,"Huntsville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48471,walker-tx,place-4851396,"New Waverly",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48471,walker-tx,place-4862408,"Riverside",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48473,waller-tx,place-4810636,"Brookshire",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48473,waller-tx,place-4833200,"Hempstead",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48473,waller-tx,place-4835000,"Houston",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48473,waller-tx,place-4838476,"Katy",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48473,waller-tx,place-4856108,"Pattison",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48473,waller-tx,place-4857615,"Pine Island",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48473,waller-tx,place-4859336,"Prairie View",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48473,waller-tx,place-4876228,"Waller",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48475,ward-tx,place-4805720,"Barstow",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48475,ward-tx,place-4830440,"Grandfalls",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48475,ward-tx,place-4848936,"Monahans",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48475,ward-tx,place-4859996,"Pyote",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48475,ward-tx,place-4869353,"Southwest Sandhill",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48475,ward-tx,place-4872800,"Thorntonville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48475,ward-tx,place-4879036,"Wickett",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48477,washington-tx,place-4810156,"Brenham",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48477,washington-tx,place-4811536,"Burton",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4801420,"Aguilares",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4809310,"Bonanza Hills",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4809598,"Botines",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4810876,"Bruni",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4816110,"Colorado Acres",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4822905,"El Cenizo",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4827124,"Four Points",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4834105,"Hillside Acres",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4840100,"La Coma",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4841180,"La Moca Ranch",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4841449,"La Presa",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4841464,"Laredo",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4841473,"Laredo Ranchettes",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4841475,"Laredo Ranchettes West",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4841565,"Las Haciendas",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4841582,"Las Pilas",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4844038,"Los Altos",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4844072,"Los Arcos",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4844077,"Los Centenarios",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4844079,"Los Corralitos",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4844120,"Los Fresnos",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4844123,"Los Huisaches",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4844145,"Los Minerales",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4844146,"Los Nopalitos",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4844167,"Los Veteranos I",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4844168,"Los Veteranos II",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4848756,"Mirando City",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4853556,"Oilton",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4859794,"Pueblo East",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4859798,"Pueblo Nuevo",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4860480,"Ranchitos East",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4860482,"Ranchitos Las Lomas",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4860539,"Ranchos Penitas West",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4862138,"Rio Bravo",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4865049,"San Carlos I",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4865050,"San Carlos II",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4871289,"Sunset Acres",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4871820,"Tanquecitos South Acres",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4871824,"Tanquecitos South Acres II",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48479,webb-tx,place-4874668,"Valle Verde",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48481,wharton-tx,place-4809232,"Boling",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48481,wharton-tx,place-4821988,"East Bernard",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48481,wharton-tx,place-4822864,"El Campo",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48481,wharton-tx,place-4835420,"Hungerford",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48481,wharton-tx,place-4835684,"Iago",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48481,wharton-tx,place-4844212,"Louise",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48481,wharton-tx,place-4878136,"Wharton",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48483,wheeler-tx,place-4802032,"Allison",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48483,wheeler-tx,place-4848852,"Mobeetie",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48483,wheeler-tx,place-4867160,"Shamrock",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48483,wheeler-tx,place-4878208,"Wheeler",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48485,wichita-tx,place-4811368,"Burkburnett",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48485,wichita-tx,place-4813198,"Cashion Community",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48485,wichita-tx,place-4822984,"Electra",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48485,wichita-tx,place-4836104,"Iowa Park",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48485,wichita-tx,place-4858400,"Pleasant Valley",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48485,wichita-tx,place-4879000,"Wichita Falls",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48487,wilbarger-tx,place-4832552,"Harrold",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48487,wilbarger-tx,place-4843216,"Lockett",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48487,wilbarger-tx,place-4853616,"Oklaunion",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48487,wilbarger-tx,place-4875308,"Vernon",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48489,willacy-tx,place-4841548,"Lasara",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48489,willacy-tx,place-4844062,"Los Angeles",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48489,willacy-tx,place-4845228,"Lyford",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48489,willacy-tx,place-4858928,"Port Mansfield",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48489,willacy-tx,place-4860458,"Ranchette Estates",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48489,willacy-tx,place-4860836,"Raymondville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48489,willacy-tx,place-4865636,"San Perlita",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48489,willacy-tx,place-4865756,"Santa Monica",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48489,willacy-tx,place-4866512,"Sebastian",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48489,willacy-tx,place-4880722,"Zapata Ranch",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4805000,"Austin",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48491,williamson-tx,place-4805732,"Bartlett",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48491,williamson-tx,place-4810897,"Brushy Creek",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4813552,"Cedar Park",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48491,williamson-tx,place-4817312,"Coupland",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4826136,"Florence",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4829336,"Georgetown",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4830548,"Granger",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4835624,"Hutto",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4837396,"Jarrell",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4842016,"Leander",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48491,williamson-tx,place-4842664,"Liberty Hill",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4857176,"Pflugerville",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48491,williamson-tx,place-4863500,"Round Rock",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48491,williamson-tx,place-4865762,"Santa Rita Ranch",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4866806,"Serenada",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4868762,"Sonterra",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4871948,"Taylor",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4872776,"Thorndale",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48491,williamson-tx,place-4872824,"Thrall",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48491,williamson-tx,place-4877056,"Weir",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48493,wilson-tx,place-4823272,"Elmendorf",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48493,wilson-tx,place-4826160,"Floresville",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48493,wilson-tx,place-4841764,"La Vernia",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48493,wilson-tx,place-4851588,"Nixon",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48493,wilson-tx,place-4859096,"Poth",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48493,wilson-tx,place-4870376,"Stockdale",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48495,winkler-tx,place-4839004,"Kermit",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48495,winkler-tx,place-4848936,"Monahans",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48495,winkler-tx,place-4879768,"Wink",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48497,wise-tx,place-4802284,"Alvord",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48497,wise-tx,place-4804672,"Aurora",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48497,wise-tx,place-4809748,"Boyd",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48497,wise-tx,place-4810192,"Briar",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48497,wise-tx,place-4810264,"Bridgeport",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48497,wise-tx,place-4814620,"Chico",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48497,wise-tx,place-4819528,"Decatur",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48497,wise-tx,place-4827000,"Fort Worth",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48497,wise-tx,place-4840450,"Lake Bridgeport",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48497,wise-tx,place-4850772,"Newark",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48497,wise-tx,place-4850920,"New Fairview",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48497,wise-tx,place-4855056,"Paradise",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48497,wise-tx,place-4856462,"Pecan Acres",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48497,wise-tx,place-4861700,"Rhome",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48497,wise-tx,place-4863782,"Runaway Bay",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48497,wise-tx,place-4869800,"Springtown",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48499,wood-tx,place-4801636,"Alba",PLACE_GEOID,true,REQUIRES OWNER BROWSER ACCEPTANCE,REQUIRES OWNER BROWSER ACCEPTANCE
48499,wood-tx,place-4832816,"Hawkins",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48499,wood-tx,place-4834586,"Holly Lake Ranch",PLACE_GEOID,false,CERTIFIED,CERTIFIED
48499,wood-tx,place-4848648,"Mineola",PLACE_GEOID,false,CERTIFIED,CERTIFIED
